gene_id,med_1,med_3,med_5,med_9,med_15
TcCLB.505965.70,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU05,TcChr30-S_PTU05,TcChr30-S_PTU05
TcCLB.505965.80,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU05,TcChr30-S_PTU05,TcChr30-S_PTU05
TcCLB.505965.86,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU05,TcChr30-S_PTU05,TcChr30-S_PTU05
TcCLB.505965.92,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU05,TcChr30-S_PTU05,TcChr30-S_PTU05
TcCLB.466879.10,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.511799.9,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.507077.9,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.507077.20,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.507077.30,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.507077.40,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.507077.50,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.507077.60,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.463673.9,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.509199.10,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.509199.24,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.509199.40,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.511801.4,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.511801.10,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.511801.14,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.511801.20,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.511801.30,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.511801.34,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.511801.40,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.511801.44,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.511801.50,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.511801.60,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.511801.70,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.456097.30,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.456097.10,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU06
TcCLB.511803.10,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.511803.15,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.511803.20,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.511803.30,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.511803.40,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.511803.50,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.511803.60,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.511803.70,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.511803.80,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509201.10,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509201.15,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509201.20,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.511805.10,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.511805.15,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.511805.20,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.511805.29,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509203.10,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509203.14,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509203.20,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509203.30,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509203.40,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509203.50,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509203.60,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509203.70,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509203.79,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509205.10,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509205.20,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509205.30,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509205.40,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509205.50,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509205.60,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509205.70,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509205.90,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509205.100,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509205.110,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509205.120,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509197.50,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509197.39,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509197.30,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509197.20,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.509197.10,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.507527.50,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.507527.40,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.507527.35,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.507527.30,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.507527.20,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.507527.10,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.507527.4,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.506025.70,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.506025.60,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.506025.50,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.506025.40,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.506025.30,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.506025.20,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.506025.14,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.506025.10,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.506025.4,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU07
TcCLB.511211.10,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU08
TcCLB.511211.20,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU08
TcCLB.511211.30,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU08
TcCLB.511211.40,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU08
TcCLB.511211.49,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU08
TcCLB.511211.60,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU08
TcCLB.511211.70,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU08
TcCLB.511211.80,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU08
TcCLB.511211.90,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU08,TcChr30-S_PTU08,TcChr30-S_PTU08
TcCLB.511211.100,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.104,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.110,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.120,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.130,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.140,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.150,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.160,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.170,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.180,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.190,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.200,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.210,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.220,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.230,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.235,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.511211.240,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.506937.10,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.506937.20,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.506937.30,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.506937.40,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508829.9,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.4,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.10,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.20,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.30,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.40,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.60,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.63,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.66,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.70,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.80,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.90,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.100,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.110,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.120,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.140,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.150,TcChr30-S_PTU11,TcChr30-S_PTU11,TcChr30-S_PTU09,TcChr30-S_PTU09,TcChr30-S_PTU09
TcCLB.508831.180,TcChr30-S_PTU12,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU09
TcCLB.508831.190,TcChr30-S_PTU12,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.508831.220,TcChr30-S_PTU12,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.508831.230,TcChr30-S_PTU12,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.508831.250,TcChr30-S_PTU12,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.508833.10,TcChr30-S_PTU13,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.508835.10,TcChr30-S_PTU14,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.508835.30,TcChr30-S_PTU14,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.507075.30,TcChr30-S_PTU14,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.507075.40,TcChr30-S_PTU14,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.511213.15,TcChr30-S_PTU14,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.511213.30,TcChr30-S_PTU14,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.511213.50,TcChr30-S_PTU14,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.511213.60,TcChr30-S_PTU14,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.511213.70,TcChr30-S_PTU14,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.511213.81,TcChr30-S_PTU14,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.511213.89,TcChr30-S_PTU14,TcChr30-S_PTU12,TcChr30-S_PTU10,TcChr30-S_PTU10,TcChr30-S_PTU10
TcCLB.504341.10,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.504341.20,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.507121.11,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.507121.20,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.507121.40,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.509265.10,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.509265.23,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.509265.36,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.509265.50,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.509265.60,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.509265.90,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.509265.110,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.509265.120,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.504343.10,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.504343.30,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.507907.60,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.507907.55,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.507907.50,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.507907.40,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.507907.30,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.507907.20,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.507907.10,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.507905.39,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.507905.30,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.506113.90,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.506113.86,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.506113.83,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.506113.80,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.506113.60,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.506113.55,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.506113.50,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.506113.40,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
TcCLB.506113.10,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01,TcChr7-S_PTU01
